tradeDate,basis_ic_mean,basis_if_mean,basis_ic_pct_annual,basis_if_pct_annual,index_return_ic,index_return_if,index_return_ic_win,index_return_if_win,icf_index_return_diff_win,icf_basis_annual_diff,icf_corr_win
2015-04-16,,,,,,,,,,,
2015-04-17,,,,,0.00864192841773408,0.018132837221052387,-0.027738431600590106,-0.06919111964557893,0.04145268804498883,,
2015-04-20,,,,,-0.017807438290528183,-0.016280138381000064,-0.015367020333210364,-0.11127105788830624,0.09590403755509588,,
2015-04-21,,,,,0.03420292588043147,0.02127618796865544,-0.05703098937723944,-0.13098729392285802,0.07395630454561858,,
2015-04-22,,,,,0.025644936452457728,0.025784180134499138,-0.06807973265183952,-0.14457972781782485,0.07649999516598534,,
2015-04-23,,,,,0.010430992390008957,0.0002278312792665512,-0.04029562218339178,-0.1325283956538948,0.09223277347050302,,
2015-04-24,,,,,0.0009972788378723434,-0.008100828646583973,-0.035606527509085883,-0.13056270295728503,0.09495617544819915,,
2015-04-27,,,,,0.011093946086260353,0.022071865906315116,-0.023875806776437934,-0.12116627007990127,0.09729046330346333,,
2015-04-28,,,,,-0.029387139864524812,-0.013766455254852254,-0.022905618487597618,-0.1453637702294252,0.12245815174182759,,
2015-04-29,,,,,0.01938048661018962,0.006824186152074109,0.03395496312952629,-0.10932108703465622,0.14327605016418252,,
2015-04-30,,,,,0.004902267946738717,-0.005132190067953637,-0.0003773735416220964,-0.13383306309244858,0.13345568955082648,,
2015-05-04,,,,,0.004806561656117932,0.00793702391490838,-0.08311447143208879,-0.21820329140835554,0.13508881997626676,,
2015-05-05,,,,,-0.0372443116570832,-0.040689372888010486,-0.1066163576494641,-0.22814256411755116,0.12152620646808705,,
2015-05-06,,,,,-0.014291184034778954,-0.009510277500718046,-0.021767161519455902,-0.1566332265773329,0.134866065057877,,
2015-05-07,,,,,-0.022460051280715078,-0.018450290758870145,-0.035564889949403836,-0.1768101797469021,0.14124528979749829,,
2015-05-08,,,,,0.03698890901184794,0.01956314211053216,-0.022574358321046005,-0.15802262973899864,0.13544827141795263,,
2015-05-11,,,,,0.04260016614520851,0.028573897708527862,-0.08404241500049349,-0.1743066404228173,0.0902642254223238,,
2015-05-12,,,,,0.02166764457082231,0.012055730118093088,-0.07471487136932,-0.17229720128446263,0.09758232991514264,,
2015-05-13,,,,,0.009020921978796047,-0.006123076095203417,-0.109405307241667,-0.20514816013700757,0.09574285289534057,,
2015-05-14,,,,,-0.0013080611233726531,-0.0037497840995165985,-0.12447939769828156,-0.2081301036477704,0.08365070594948884,,
2015-05-15,,,,,-0.008032269605444241,-0.017881516345453565,-0.09516750146374306,-0.18497271371671867,0.08980521225297561,,
2015-05-18,,,,,0.018214901031158765,-0.009209636695777085,-0.04071279263379627,-0.1226806665755128,0.08196787394171653,,
2015-05-19,,,,,0.024544470167660648,0.03354579801231936,-0.054026645474963386,-0.11781301333044984,0.06378636785548646,,
2015-05-20,,,,,0.01657429974122525,0.004996774095952219,-0.09037574665240386,-0.16386534096524516,0.0734895943128413,,
2015-05-21,,,,,0.03618959451239063,0.0179373081107599,-0.0834654446599117,-0.15419551158994174,0.07073006693003005,,
2015-05-22,,,,,0.01638896005760413,0.02254106744554976,-0.10907047169001514,-0.17260477928537604,0.0635343075953609,,
2015-05-25,,,,,0.0264336261243917,0.029484248691677525,-0.10307880351892859,-0.19408296329236827,0.09100415977343967,,
2015-05-26,,,,,0.032676110912843816,0.01930841600021954,-0.20718640677609174,-0.2874762695302525,0.08028986275416078,,
2015-05-27,,,,,0.011859702456159407,-0.0033698317592424083,-0.21808111414720263,-0.2910356411366494,0.0729545269894468,,
2015-05-28,,,,,-0.06178172682518778,-0.06940472899007921,-0.26551047295336405,-0.32027549516994736,0.0547650222165833,,
2015-05-29,,,,,0.009923919634395019,0.0014098426701942813,-0.25949572538714527,-0.2976534604407495,0.0381577350536042,,
2015-06-01,,,,,0.050997219069165795,0.04747281658679515,-0.3524701832566537,-0.39060522334021963,0.03813504008356594,,
2015-06-02,,,,,0.03725300016514285,0.01673990672578119,-0.48132296203869396,-0.5117391290733025,0.030416167034608588,,
2015-06-03,,,,,0.008560221554806607,-0.0035476376934678393,-0.5567703672505863,-0.5341590912903751,-0.022611275960211175,,
2015-06-04,,,,,-0.0013287524624917774,0.007327870729774563,-0.5310560751958585,-0.472840300699249,-0.05821577449660953,,
2015-06-05,,,,,0.01620212439803996,0.009437285093130883,-0.4715350605307208,-0.4384241459682498,-0.033110914562471006,,
2015-06-08,,,,,-0.01024598495318796,0.023280814875902157,-0.5267136733494119,-0.4406321125268258,-0.08608156082258606,,
2015-06-09,,,,,-0.0015586458590179254,-0.006801504215404268,-0.5811315753617611,-0.4652365275798542,-0.1158950477819069,,
2015-06-10,,,,,0.017489895881934968,-0.0015715328122829196,-0.5871641000562534,-0.4573206215031283,-0.1298434785531251,,
2015-06-11,,,,,0.014018794902944819,-0.00047476851217242495,-0.6012292719581833,-0.4906199969426829,-0.11060927501550044,,
2015-06-12,,,,,0.015677572242023607,0.005361933064116064,-0.578290595867971,-0.46476976148250093,-0.11352083438547012,,
2015-06-15,,,,,-0.01862023547104928,-0.021589862761271648,-0.5667107511960802,-0.4507402608381171,-0.11597049035796309,,
2015-06-16,,,,,-0.04079775857604267,-0.030402718206831377,-0.5651327736817005,-0.44150669718024366,-0.1236260765014568,,
2015-06-17,,,,,0.020083121202988514,0.014506825190303727,-0.5161377332856648,-0.41419826589930336,-0.10193946738636145,,
2015-06-18,,,,,-0.03382261803750076,-0.04137528081288908,-0.6069710298257874,-0.44863713688751056,-0.15833389293827688,,
2015-06-19,,,,,-0.07184703919330881,-0.061371521387488304,-0.6312980832206608,-0.4473395675331111,-0.18395851568754973,,
2015-06-23,,,,,0.005937626848998445,0.03163518360211987,-0.4955251098132596,-0.337357846248511,-0.15816726356474858,,
2015-06-24,,,,,0.021733309639473924,0.01945705659949571,-0.5212850064204676,-0.39106746065085707,-0.13021754576961053,,
2015-06-25,,,,,-0.035844833383721644,-0.036223128141971164,-0.5311084480553256,-0.4061243862228418,-0.12498406183248384,,
2015-06-26,,,,,-0.0872900383381629,-0.08195069610232426,-0.46049935323601615,-0.3525294897064066,-0.10796986352960958,,
2015-06-29,,,,,-0.06760324062370827,-0.03392697552785964,-0.3659583066243304,-0.2613168898037224,-0.10464141682060796,,
2015-06-30,,,,,0.04846965147841136,0.06498861740041942,-0.30974847964140134,-0.2504148145201611,-0.05933366512124022,,
2015-07-01,,,,,-0.057078916248988754,-0.0504293233730556,-0.34378230053601044,-0.3086924993594695,-0.035089801176540925,,
2015-07-02,,,,,-0.0710344092903656,-0.03469421125157507,-0.31998761470840265,-0.27454345053327023,-0.04544416417513242,,
2015-07-03,,,,,-0.06316704035824176,-0.05557635069524832,-0.23089376165126688,-0.23651286734784227,0.005619105696575394,,
2015-07-06,,,,,-0.016378679798044922,0.0285695522135214,-0.18656736507181373,-0.20083811168995225,0.014270746618138513,,
2015-07-07,,,,,-0.06752407763189222,-0.017797517268816895,-0.1668975312400901,-0.22185690850170378,0.05495937726161368,,
