tradeDate,ticker_ic,secID_ic,secShortName_ic,exchangeCD_ic,openPrice_ic,highestPrice_ic,lowestPrice_ic,closePrice_ic,indexID_ic,indexSymbol_ic,closeIndex_ic,basis_ic,ticker_if,secID_if,secShortName_if,exchangeCD_if,openPrice_if,highestPrice_if,lowestPrice_if,closePrice_if,indexID_if,indexSymbol_if,closeIndex_if,basis_if,ticker,secID,secShortName,exchangeCD,openPrice,highestPrice,lowestPrice,closePrice,indexID,indexSymbol,closeIndex,basis
2018-01-02,IC1801,IC1801.CCFX,中证1801,CCFX,6293.0,6355.0,6266.6,6345.0,2103,000905,6332.2269,12.7731,IF1801,IF1801.CCFX,沪深1801,CCFX,4051.6,4105.0,4051.6,4104.0,1782,000300,4087.4012,16.5988,IH1801,IH1801.CCFX,上证1801,CCFX,2873.2,2920.0,2873.2,2918.4,28,000016,2908.7318,9.6682
2018-01-03,IC1801,IC1801.CCFX,中证1801,CCFX,6350.0,6411.4,6336.4,6388.2,2103,000905,6388.2533,-0.0533,IF1801,IF1801.CCFX,沪深1801,CCFX,4107.8,4153.8,4097.2,4121.6,1782,000300,4111.3925,10.2075,IH1801,IH1801.CCFX,上证1801,CCFX,2920.8,2951.2,2914.4,2923.0,28,000016,2913.2596,9.7404
2018-01-04,IC1801,IC1801.CCFX,中证1801,CCFX,6375.0,6414.8,6375.0,6406.8,2103,000905,6417.535,-10.735,IF1801,IF1801.CCFX,沪深1801,CCFX,4122.0,4146.6,4115.8,4135.8,1782,000300,4128.8119,6.9881,IH1801,IH1801.CCFX,上证1801,CCFX,2928.0,2941.0,2918.0,2929.2,28,000016,2919.4787,9.7213
2018-01-05,IC1801,IC1801.CCFX,中证1801,CCFX,6407.2,6429.2,6383.6,6400.8,2103,000905,6417.2537,-16.4537,IF1801,IF1801.CCFX,沪深1801,CCFX,4138.399,4157.8,4125.2,4148.2,1782,000300,4138.7505,9.4495,IH1801,IH1801.CCFX,上证1801,CCFX,2929.2,2947.0,2924.2,2942.8,28,000016,2932.3558,10.4442
2018-01-08,IC1801,IC1801.CCFX,中证1801,CCFX,6400.8,6443.6,6378.6,6433.0,2103,000905,6446.1818,-13.1818,IF1801,IF1801.CCFX,沪深1801,CCFX,4148.0,4173.0,4135.2,4163.8,1782,000300,4160.1595,3.6405,IH1801,IH1801.CCFX,上证1801,CCFX,2946.0,2959.4,2935.0,2950.2,28,000016,2947.7613,2.4387
2018-01-09,IC1801,IC1801.CCFX,中证1801,CCFX,6433.0,6437.6,6402.2,6435.0,2103,000905,6445.7462,-10.7462,IF1801,IF1801.CCFX,沪深1801,CCFX,4162.2,4200.0,4157.0,4197.4,1782,000300,4189.2977,8.1023,IH1801,IH1801.CCFX,上证1801,CCFX,2950.2,2979.8,2949.2,2979.8,28,000016,2969.3175,10.4825
2018-01-10,IC1801,IC1801.CCFX,中证1801,CCFX,6427.0,6436.2,6360.0,6406.6,2103,000905,6405.9395,0.6605,IF1801,IF1801.CCFX,沪深1801,CCFX,4196.8,4215.0,4180.2,4212.2,1782,000300,4207.8132,4.3868,IH1801,IH1801.CCFX,上证1801,CCFX,2979.0,3003.4,2968.2,3000.4,28,000016,2995.5641,4.8359
2018-01-11,IC1801,IC1801.CCFX,中证1801,CCFX,6384.8,6443.0,6372.2,6423.2,2103,000905,6425.9401,-2.7401,IF1801,IF1801.CCFX,沪深1801,CCFX,4206.0,4214.2,4190.0,4208.4,1782,000300,4205.5863,2.8137,IH1801,IH1801.CCFX,上证1801,CCFX,2995.6,3011.2,2987.2,2999.0,28,000016,2997.0448,1.9552
2018-01-12,IC1801,IC1801.CCFX,中证1801,CCFX,6419.8,6428.2,6372.8,6401.2,2103,000905,6399.3737,1.8263,IF1801,IF1801.CCFX,沪深1801,CCFX,4209.0,4232.0,4201.0,4229.0,1782,000300,4225.001,3.999,IH1801,IH1801.CCFX,上证1801,CCFX,3002.6,3026.6,2998.8,3026.6,28,000016,3018.5957,8.0043
2018-01-15,IC1801,IC1801.CCFX,中证1801,CCFX,6393.2,6396.0,6242.2,6273.0,2103,000905,6253.3759,19.6241,IF1801,IF1801.CCFX,沪深1801,CCFX,4233.0,4266.0,4217.0,4223.4,1782,000300,4225.2393,-1.8393,IH1801,IH1801.CCFX,上证1801,CCFX,3035.2,3071.6,3025.2,3049.2,28,000016,3048.8075,0.3925
2018-01-16,IC1801,IC1801.CCFX,中证1801,CCFX,6261.2,6317.8,6261.2,6285.6,2103,000905,6301.1327,-15.5327,IF1801,IF1801.CCFX,沪深1801,CCFX,4220.0,4269.2,4219.2,4269.2,1782,000300,4258.473,10.727,IH1801,IH1801.CCFX,上证1801,CCFX,3045.6,3074.2,3040.2,3073.8,28,000016,3063.8609,9.9391
2018-01-17,IC1801,IC1801.CCFX,中证1801,CCFX,6279.6,6299.2,6193.2,6250.0,2103,000905,6267.4599,-17.4599,IF1801,IF1801.CCFX,沪深1801,CCFX,4273.2,4284.0,4240.0,4250.6,1782,000300,4248.1164,2.4836,IH1801,IH1801.CCFX,上证1801,CCFX,3077.0,3133.4,3065.0,3079.0,28,000016,3076.1819,2.8181
2018-01-18,IC1803,IC1803.CCFX,中证1803,CCFX,6214.0,6258.6,6190.8,6232.0,2103,000905,6286.8007,-54.8007,IF1803,IF1803.CCFX,沪深1803,CCFX,4268.6,4294.8,4261.0,4288.8,1782,000300,4271.4168,17.3832,IH1801,IH1801.CCFX,上证1801,CCFX,3100.0,3127.6,3089.6,3114.6,28,000016,3106.5516,8.0484
2018-01-19,IC1802,IC1802.CCFX,中证1802,CCFX,6268.0,6304.2,6223.0,6232.0,2103,000905,6272.38,-40.38,IF1803,IF1803.CCFX,沪深1803,CCFX,4290.6,4330.0,4290.6,4312.0,1782,000300,4285.395,26.605,IH1802,IH1802.CCFX,上证1802,CCFX,3148.8,3155.4,3117.0,3133.8,28,000016,3117.8212,15.9788
2018-01-22,IC1802,IC1802.CCFX,中证1802,CCFX,6234.8,6359.8,6200.8,6348.6,2103,000905,6347.6383,0.9617,IF1802,IF1802.CCFX,沪深1802,CCFX,4297.6,4355.0,4293.2,4354.8,1782,000300,4336.5974,18.2026,IH1802,IH1802.CCFX,上证1802,CCFX,3125.0,3153.4,3123.0,3145.6,28,000016,3130.3299,15.2701
2018-01-23,IC1802,IC1802.CCFX,中证1802,CCFX,6346.8,6377.0,6323.6,6345.8,2103,000905,6354.9978,-9.1978,IF1802,IF1802.CCFX,沪深1802,CCFX,4362.0,4402.0,4359.6,4400.0,1782,000300,4382.6129,17.3871,IH1802,IH1802.CCFX,上证1802,CCFX,3156.8,3196.0,3156.8,3195.0,28,000016,3176.5042,18.4958
2018-01-24,IC1802,IC1802.CCFX,中证1802,CCFX,6350.0,6430.0,6326.6,6409.6,2103,000905,6394.2999,15.3001,IF1802,IF1802.CCFX,沪深1802,CCFX,4405.0,4414.0,4369.0,4404.6,1782,000300,4389.8853,14.7147,IH1802,IH1802.CCFX,上证1802,CCFX,3200.4,3213.0,3163.0,3188.0,28,000016,3180.3318,7.6682
2018-01-25,IC1802,IC1802.CCFX,中证1802,CCFX,6395.0,6449.6,6382.0,6387.0,2103,000905,6382.7165,4.2835,IF1802,IF1802.CCFX,沪深1802,CCFX,4401.8,4402.8,4358.2,4373.0,1782,000300,4365.0794,7.9206,IH1802,IH1802.CCFX,上证1802,CCFX,3188.2,3188.4,3140.0,3164.8,28,000016,3157.4592,7.3408
2018-01-26,IC1802,IC1802.CCFX,中证1802,CCFX,6387.0,6413.8,6377.0,6397.0,2103,000905,6383.6312,13.3688,IF1802,IF1802.CCFX,沪深1802,CCFX,4373.0,4426.0,4370.0,4397.8,1782,000300,4381.2996,16.5004,IH1802,IH1802.CCFX,上证1802,CCFX,3163.0,3212.8,3160.8,3189.0,28,000016,3172.7776,16.2224
2018-01-29,IC1802,IC1802.CCFX,中证1802,CCFX,6396.8,6430.4,6287.2,6312.2,2103,000905,6309.8836,2.3164,IF1802,IF1802.CCFX,沪深1802,CCFX,4412.8,4418.6,4300.0,4315.2,1782,000300,4302.0181,13.1819,IH1802,IH1802.CCFX,上证1802,CCFX,3199.6,3211.6,3117.8,3127.0,28,000016,3120.6951,6.3049
2018-01-30,IC1802,IC1802.CCFX,中证1802,CCFX,6307.8,6346.0,6291.4,6302.8,2103,000905,6313.442,-10.642,IF1802,IF1802.CCFX,沪深1802,CCFX,4313.2,4324.0,4266.2,4267.6,1782,000300,4256.1021,11.4979,IH1802,IH1802.CCFX,上证1802,CCFX,3129.0,3138.8,3086.6,3087.2,28,000016,3079.1178,8.0822
2018-01-31,IC1802,IC1802.CCFX,中证1802,CCFX,6280.0,6285.0,6156.6,6186.6,2103,000905,6189.3413,-2.7413,IF1802,IF1802.CCFX,沪深1802,CCFX,4254.6,4296.0,4246.2,4280.0,1782,000300,4275.8986,4.1014,IH1802,IH1802.CCFX,上证1802,CCFX,3079.6,3127.8,3075.4,3125.0,28,000016,3116.8331,8.1669
2018-02-01,IC1802,IC1802.CCFX,中证1802,CCFX,6189.8,6212.0,5961.4,5970.0,2103,000905,5984.7428,-14.7428,IF1802,IF1802.CCFX,沪深1802,CCFX,4285.0,4301.0,4218.8,4239.4,1782,000300,4245.8978,-6.4978,IH1802,IH1802.CCFX,上证1802,CCFX,3125.8,3146.2,3107.8,3140.6,28,000016,3141.23,-0.63
2018-02-02,IC1802,IC1802.CCFX,中证1802,CCFX,5959.4,6018.6,5832.6,5986.2,2103,000905,6004.8494,-18.6494,IF1802,IF1802.CCFX,沪深1802,CCFX,4228.2,4282.8,4192.0,4270.4,1782,000300,4271.2326,-0.8326,IH1802,IH1802.CCFX,上证1802,CCFX,3120.8,3163.4,3089.8,3158.0,28,000016,3149.6414,8.3586
2018-02-05,IC1802,IC1802.CCFX,中证1802,CCFX,5930.0,6015.8,5916.4,5979.8,2103,000905,5998.2236,-18.4236,IF1802,IF1802.CCFX,沪深1802,CCFX,4220.0,4268.8,4215.0,4264.0,1782,000300,4274.1464,-10.1464,IH1802,IH1802.CCFX,上证1802,CCFX,3119.6,3194.8,3117.2,3193.2,28,000016,3181.3393,11.8607
2018-02-06,IC1802,IC1802.CCFX,中证1802,CCFX,5913.0,5933.2,5651.8,5686.8,2103,000905,5704.2641,-17.4641,IF1802,IF1802.CCFX,沪深1802,CCFX,4203.0,4216.6,4113.0,4119.8,1782,000300,4148.8856,-29.0856,IH1802,IH1802.CCFX,上证1802,CCFX,3145.0,3166.4,3096.2,3110.0,28,000016,3117.4905,-7.4905
2018-02-07,IC1802,IC1802.CCFX,中证1802,CCFX,5805.2,5837.0,5606.8,5663.0,2103,000905,5711.3322,-48.3322,IF1802,IF1802.CCFX,沪深1802,CCFX,4183.8,4206.8,4019.2,4023.0,1782,000300,4050.4972,-27.4972,IH1802,IH1802.CCFX,上证1802,CCFX,3148.0,3171.6,3012.4,3018.4,28,000016,3029.6011,-11.2011
2018-02-08,IC1802,IC1802.CCFX,中证1802,CCFX,5689.0,5804.8,5680.0,5747.0,2103,000905,5766.4797,-19.4797,IF1802,IF1802.CCFX,沪深1802,CCFX,4018.8,4073.0,3971.6,3996.8,1782,000300,4012.0472,-15.2472,IH1802,IH1802.CCFX,上证1802,CCFX,3008.0,3025.2,2910.6,2936.0,28,000016,2945.8438,-9.8438
2018-02-09,IC1802,IC1802.CCFX,中证1802,CCFX,5645.0,5678.0,5453.2,5504.0,2103,000905,5554.8974,-50.8974,IF1802,IF1802.CCFX,沪深1802,CCFX,3929.0,3932.0,3715.0,3781.2,1782,000300,3840.6527,-59.4527,IH1802,IH1802.CCFX,上证1802,CCFX,2885.0,2885.0,2674.0,2773.6,28,000016,2810.0273,-36.4273
2018-02-12,IC1802,IC1802.CCFX,中证1802,CCFX,5595.0,5723.2,5565.2,5661.0,2103,000905,5699.0979,-38.0979,IF1802,IF1802.CCFX,沪深1802,CCFX,3818.6,3895.8,3808.4,3865.6,1782,000300,3890.1046,-24.5046,IH1802,IH1802.CCFX,上证1802,CCFX,2785.2,2818.8,2768.6,2792.2,28,000016,2805.211,-13.011
2018-02-13,IC1802,IC1802.CCFX,中证1802,CCFX,5700.4,5784.0,5698.0,5713.8,2103,000905,5736.9505,-23.1505,IF1802,IF1802.CCFX,沪深1802,CCFX,3907.6,3976.0,3903.8,3920.6,1782,000300,3935.6324,-15.0324,IH1803,IH1803.CCFX,上证1803,CCFX,2818.4,2882.0,2818.4,2837.2,28,000016,2852.7169,-15.5169
2018-02-14,IC1802,IC1802.CCFX,中证1802,CCFX,5719.2,5748.4,5692.4,5730.0,2103,000905,5754.8344,-24.8344,IF1802,IF1802.CCFX,沪深1802,CCFX,3938.2,3967.8,3922.0,3959.0,1782,000300,3966.9614,-7.9614,IH1803,IH1803.CCFX,上证1803,CCFX,2847.0,2877.4,2838.0,2867.2,28,000016,2871.7873,-4.5873
2018-02-22,IC1803,IC1803.CCFX,中证1803,CCFX,5780.0,5836.0,5738.8,5825.0,2103,000905,5875.7272,-50.7272,IF1803,IF1803.CCFX,沪深1803,CCFX,4011.4,4033.0,3983.0,4025.4,1782,000300,4052.7332,-27.3332,IH1803,IH1803.CCFX,上证1803,CCFX,2913.8,2926.0,2891.6,2916.0,28,000016,2931.8815,-15.8815
2018-02-23,IC1803,IC1803.CCFX,中证1803,CCFX,5830.0,5853.4,5777.0,5833.4,2103,000905,5897.6765,-64.2765,IF1803,IF1803.CCFX,沪深1803,CCFX,4039.8,4059.6,4021.4,4049.6,1782,000300,4071.0889,-21.4889,IH1803,IH1803.CCFX,上证1803,CCFX,2929.4,2958.8,2920.6,2953.8,28,000016,2957.171,-3.371
2018-02-26,IC1803,IC1803.CCFX,中证1803,CCFX,5876.6,6013.8,5865.0,6004.6,2103,000905,6029.6795,-25.0795,IF1803,IF1803.CCFX,沪深1803,CCFX,4081.6,4125.2,4040.2,4108.2,1782,000300,4118.4186,-10.2186,IH1803,IH1803.CCFX,上证1803,CCFX,2974.2,2987.8,2930.8,2972.0,28,000016,2973.7855,-1.7855
2018-02-27,IC1803,IC1803.CCFX,中证1803,CCFX,5998.0,6022.6,5965.0,5979.6,2103,000905,6010.5573,-30.9573,IF1803,IF1803.CCFX,沪深1803,CCFX,4117.399,4118.0,4041.2,4042.0,1782,000300,4058.9806,-16.9806,IH1803,IH1803.CCFX,上证1803,CCFX,2982.4,2984.2,2914.0,2917.6,28,000016,2927.0968,-9.4968
2018-02-28,IC1803,IC1803.CCFX,中证1803,CCFX,5953.6,6026.0,5918.2,5983.4,2103,000905,6023.677,-40.277,IF1803,IF1803.CCFX,沪深1803,CCFX,4019.0,4048.6,3982.0,4002.0,1782,000300,4023.6415,-21.6415,IH1803,IH1803.CCFX,上证1803,CCFX,2900.6,2906.6,2860.4,2868.8,28,000016,2878.6666,-9.8666
2018-03-01,IC1803,IC1803.CCFX,中证1803,CCFX,5957.8,6074.4,5941.2,6057.8,2103,000905,6090.2247,-32.4247,IF1803,IF1803.CCFX,沪深1803,CCFX,3980.0,4057.2,3973.8,4035.0,1782,000300,4049.0863,-14.0863,IH1803,IH1803.CCFX,上证1803,CCFX,2855.2,2909.6,2849.0,2886.2,28,000016,2891.2982,-5.0982
2018-03-02,IC1803,IC1803.CCFX,中证1803,CCFX,6019.8,6068.0,6005.0,6035.2,2103,000905,6056.3354,-21.1354,IF1803,IF1803.CCFX,沪深1803,CCFX,4004.4,4032.4,3996.4,4010.0,1782,000300,4016.461,-6.461,IH1803,IH1803.CCFX,上证1803,CCFX,2861.2,2889.4,2850.6,2861.2,28,000016,2864.1834,-2.9834
2018-03-05,IC1803,IC1803.CCFX,中证1803,CCFX,6050.2,6066.4,5970.2,6019.2,2103,000905,6064.0983,-44.8983,IF1803,IF1803.CCFX,沪深1803,CCFX,4026.0,4043.4,3970.0,3992.0,1782,000300,4018.097,-26.097,IH1803,IH1803.CCFX,上证1803,CCFX,2871.4,2899.0,2838.8,2856.2,28,000016,2863.9909,-7.7909
2018-03-06,IC1803,IC1803.CCFX,中证1803,CCFX,6035.8,6116.0,6025.2,6111.8,2103,000905,6145.5768,-33.7768,IF1803,IF1803.CCFX,沪深1803,CCFX,4027.6,4064.6,3980.0,4064.0,1782,000300,4066.5647,-2.5647,IH1803,IH1803.CCFX,上证1803,CCFX,2882.0,2897.4,2833.8,2895.8,28,000016,2892.4752,3.3248
2018-03-07,IC1803,IC1803.CCFX,中证1803,CCFX,6095.0,6106.0,6023.6,6031.0,2103,000905,6086.4874,-55.4874,IF1803,IF1803.CCFX,沪深1803,CCFX,4054.0,4083.6,4000.0,4009.4,1782,000300,4036.6536,-27.2536,IH1803,IH1803.CCFX,上证1803,CCFX,2891.0,2926.0,2858.8,2873.0,28,000016,2878.1506,-5.1506
2018-03-08,IC1803,IC1803.CCFX,中证1803,CCFX,6049.0,6107.6,6039.0,6095.4,2103,000905,6131.5142,-36.1142,IF1803,IF1803.CCFX,沪深1803,CCFX,4030.2,4069.6,4018.0,4065.2,1782,000300,4077.6001,-12.4001,IH1803,IH1803.CCFX,上证1803,CCFX,2885.0,2905.0,2866.0,2899.8,28,000016,2898.2542,1.5458
2018-03-09,IC1803,IC1803.CCFX,中证1803,CCFX,6108.8,6207.8,6096.4,6198.8,2103,000905,6206.9754,-8.1754,IF1803,IF1803.CCFX,沪深1803,CCFX,4078.2,4109.2,4063.0,4103.6,1782,000300,4108.8652,-5.2652,IH1803,IH1803.CCFX,上证1803,CCFX,2910.0,2920.8,2888.4,2908.4,28,000016,2908.1974,0.2026
2018-03-12,IC1803,IC1803.CCFX,中证1803,CCFX,6233.0,6295.8,6225.6,6275.4,2103,000905,6295.7776,-20.3776,IF1803,IF1803.CCFX,沪深1803,CCFX,4134.0,4144.0,4113.0,4119.399,1782,000300,4127.6662,-8.2672,IH1803,IH1803.CCFX,上证1803,CCFX,2930.2,2934.0,2901.0,2910.0,28,000016,2909.5793,0.4207
2018-03-13,IC1803,IC1803.CCFX,中证1803,CCFX,6274.6,6284.6,6233.2,6241.0,2103,000905,6254.1457,-13.1457,IF1803,IF1803.CCFX,沪深1803,CCFX,4122.0,4126.6,4075.0,4075.2,1782,000300,4091.2533,-16.0533,IH1803,IH1803.CCFX,上证1803,CCFX,2914.8,2923.8,2870.4,2874.8,28,000016,2883.3771,-8.5771
2018-03-14,IC1803,IC1803.CCFX,中证1803,CCFX,6234.4,6253.8,6157.4,6177.0,2103,000905,6189.317,-12.317,IF1803,IF1803.CCFX,沪深1803,CCFX,4069.4,4084.8,4060.2,4065.0,1782,000300,4073.3447,-8.3447,IH1803,IH1803.CCFX,上证1803,CCFX,2870.0,2881.2,2857.2,2868.2,28,000016,2871.334,-3.134
2018-03-15,IC1803,IC1803.CCFX,中证1803,CCFX,6165.0,6214.0,6101.0,6172.0,2103,000905,6180.1108,-8.1108,IF1804,IF1804.CCFX,沪深1804,CCFX,4051.2,4089.0,4045.0,4081.0,1782,000300,4096.1627,-15.1627,IH1803,IH1803.CCFX,上证1803,CCFX,2856.6,2899.6,2856.4,2899.2,28,000016,2894.9828,4.2172
2018-03-16,IC1804,IC1804.CCFX,中证1804,CCFX,6124.6,6159.8,6067.6,6084.6,2103,000905,6146.3058,-61.7058,IF1804,IF1804.CCFX,沪深1804,CCFX,4080.4,4093.6,4026.8,4027.2,1782,000300,4056.4226,-29.2226,IH1804,IH1804.CCFX,上证1804,CCFX,2900.0,2915.2,2861.8,2864.6,28,000016,2870.7318,-6.1318
2018-03-19,IC1804,IC1804.CCFX,中证1804,CCFX,6088.0,6158.6,6044.2,6080.4,2103,000905,6153.8339,-73.4339,IF1804,IF1804.CCFX,沪深1804,CCFX,4030.0,4058.8,4005.2,4049.2,1782,000300,4074.2479,-25.0479,IH1804,IH1804.CCFX,上证1804,CCFX,2869.8,2897.6,2855.2,2897.4,28,000016,2897.2558,0.1442
2018-03-20,IC1804,IC1804.CCFX,中证1804,CCFX,6050.0,6138.4,6022.6,6103.2,2103,000905,6173.6984,-70.4984,IF1804,IF1804.CCFX,沪深1804,CCFX,4030.0,4065.2,4013.0,4049.6,1782,000300,4077.7041,-28.1041,IH1804,IH1804.CCFX,上证1804,CCFX,2882.2,2908.8,2874.8,2900.0,28,000016,2904.3972,-4.3972
2018-03-21,IC1804,IC1804.CCFX,中证1804,CCFX,6123.4,6185.2,6028.0,6040.0,2103,000905,6129.2042,-89.2042,IF1804,IF1804.CCFX,沪深1804,CCFX,4080.0,4098.8,4009.0,4025.0,1782,000300,4061.0502,-36.0502,IH1804,IH1804.CCFX,上证1804,CCFX,2931.8,2932.4,2874.2,2884.0,28,000016,2894.1835,-10.1835
2018-03-22,IC1804,IC1804.CCFX,中证1804,CCFX,6075.0,6097.0,6000.2,6037.4,2103,000905,6101.2276,-63.8276,IF1804,IF1804.CCFX,沪深1804,CCFX,4038.8,4052.0,3967.0,3983.4,1782,000300,4020.349,-36.949,IH1804,IH1804.CCFX,上证1804,CCFX,2894.6,2903.8,2845.2,2859.0,28,000016,2866.6702,-7.6702
2018-03-23,IC1804,IC1804.CCFX,中证1804,CCFX,5871.0,5930.0,5630.2,5665.6,2103,000905,5787.1523,-121.5523,IF1804,IF1804.CCFX,沪深1804,CCFX,3876.6,3887.4,3759.6,3816.4,1782,000300,3904.9355,-88.5355,IH1804,IH1804.CCFX,上证1804,CCFX,2785.8,2792.0,2723.4,2734.4,28,000016,2791.4674,-57.0674
2018-03-26,IC1804,IC1804.CCFX,中证1804,CCFX,5681.0,5855.8,5632.0,5846.0,2103,000905,5902.9588,-56.9588,IF1804,IF1804.CCFX,沪深1804,CCFX,3821.0,3858.8,3788.2,3854.0,1782,000300,3879.893,-25.893,IH1804,IH1804.CCFX,上证1804,CCFX,2750.0,2759.0,2696.2,2729.6,28,000016,2738.868,-9.268
2018-03-27,IC1804,IC1804.CCFX,中证1804,CCFX,5907.0,6013.4,5899.6,6005.6,2103,000905,6034.775,-29.175,IF1804,IF1804.CCFX,沪深1804,CCFX,3903.0,3918.8,3860.2,3898.0,1782,000300,3913.2689,-15.2689,IH1804,IH1804.CCFX,上证1804,CCFX,2765.0,2769.8,2716.0,2738.2,28,000016,2747.5872,-9.3872
2018-03-28,IC1804,IC1804.CCFX,中证1804,CCFX,5934.0,5977.4,5891.4,5915.2,2103,000905,5973.3414,-58.1414,IF1804,IF1804.CCFX,沪深1804,CCFX,3855.0,3890.0,3803.6,3809.2,1782,000300,3842.7155,-33.5155,IH1804,IH1804.CCFX,上证1804,CCFX,2710.2,2743.0,2668.4,2669.4,28,000016,2694.8259,-25.4259
2018-03-29,IC1804,IC1804.CCFX,中证1804,CCFX,5951.2,6018.8,5890.2,6012.0,2103,000905,6034.8572,-22.8572,IF1804,IF1804.CCFX,沪深1804,CCFX,3836.6,3898.4,3772.8,3886.4,1782,000300,3894.0498,-7.6498,IH1804,IH1804.CCFX,上证1804,CCFX,2685.0,2748.0,2645.0,2733.6,28,000016,2738.7906,-5.1906
2018-03-30,IC1804,IC1804.CCFX,中证1804,CCFX,6022.0,6105.0,6017.4,6101.0,2103,000905,6114.7382,-13.7382,IF1804,IF1804.CCFX,沪深1804,CCFX,3888.0,3909.0,3869.6,3884.2,1782,000300,3898.4977,-14.2977,IH1804,IH1804.CCFX,上证1804,CCFX,2733.0,2738.4,2707.0,2712.4,28,000016,2722.153,-9.753
2018-04-02,IC1804,IC1804.CCFX,中证1804,CCFX,6129.8,6157.8,6060.6,6075.0,2103,000905,6121.9642,-46.9642,IF1804,IF1804.CCFX,沪深1804,CCFX,3890.0,3932.8,3856.0,3856.4,1782,000300,3886.9189,-30.5189,IH1804,IH1804.CCFX,上证1804,CCFX,2716.6,2753.8,2692.4,2696.0,28,000016,2711.3735,-15.3735
2018-04-03,IC1804,IC1804.CCFX,中证1804,CCFX,6001.0,6048.8,5953.0,6023.4,2103,000905,6059.7089,-36.3089,IF1804,IF1804.CCFX,沪深1804,CCFX,3842.2,3868.0,3824.0,3853.6,1782,000300,3862.4796,-8.8796,IH1804,IH1804.CCFX,上证1804,CCFX,2680.4,2711.2,2674.2,2702.0,28,000016,2697.272,4.728
2018-04-04,IC1804,IC1804.CCFX,中证1804,CCFX,6055.0,6081.8,5950.2,5976.0,2103,000905,6017.6863,-41.6863,IF1804,IF1804.CCFX,沪深1804,CCFX,3868.8,3893.6,3830.0,3841.6,1782,000300,3854.8625,-13.2625,IH1804,IH1804.CCFX,上证1804,CCFX,2709.6,2731.6,2692.2,2698.0,28,000016,2702.3692,-4.3692
2018-04-09,IC1804,IC1804.CCFX,中证1804,CCFX,5986.4,6049.0,5919.2,5981.8,2103,000905,6025.6493,-43.8493,IF1804,IF1804.CCFX,沪深1804,CCFX,3850.4,3872.6,3822.0,3845.8,1782,000300,3852.9292,-7.1292,IH1804,IH1804.CCFX,上证1804,CCFX,2708.4,2725.4,2687.8,2717.8,28,000016,2715.7318,2.0682
2018-04-10,IC1804,IC1804.CCFX,中证1804,CCFX,6000.0,6050.0,5950.6,6048.0,2103,000905,6063.7423,-15.7423,IF1804,IF1804.CCFX,沪深1804,CCFX,3854.6,3927.6,3844.2,3925.8,1782,000300,3927.1729,-1.3729,IH1804,IH1804.CCFX,上证1804,CCFX,2718.0,2784.2,2710.2,2781.8,28,000016,2780.8036,0.9964
2018-04-11,IC1804,IC1804.CCFX,中证1804,CCFX,6078.6,6098.4,6047.4,6055.0,2103,000905,6086.6126,-31.6126,IF1804,IF1804.CCFX,沪深1804,CCFX,3932.0,3954.2,3922.2,3932.6,1782,000300,3938.3434,-5.7434,IH1804,IH1804.CCFX,上证1804,CCFX,2785.2,2801.8,2767.2,2780.0,28,000016,2785.3386,-5.3386
